Time,Load,weekday,is_workday,Holiday_Info,Max_Temperature,Min_Temperature,Avg_Temperature,Avg_Humidity,Rainfall
2012-03-21,7721.207488,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,7972.151392,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,8172.158079999999,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,8105.899359999999,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,6871.527808,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,7922.896095999999,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,7830.865983999999,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,7640.677215999999,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,7073.514016,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-21,6151.298559999999,2,1,0,25.6,19.0,21.3,79.0,0.0
2012-03-22,5239.539519999999,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4970.348608,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4832.870271999999,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4702.345024,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4598.952832,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4559.254336,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4616.169568,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,4911.30112,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,6414.423424,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,7815.223743999999,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,8080.390048,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,8208.941920000001,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,6655.754656,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,6080.832832,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,7770.623584,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,8033.834655999999,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,8254.606528,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,8178.165664,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,6962.18032,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,8013.048448,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,7933.593951999999,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,7755.93856,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,7172.446048,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-22,6249.333952,3,1,0,27.6,18.6,22.3,68.0,0.0
2012-03-23,5361.413632,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,5074.091391999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,4922.0387200000005,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,4798.133631999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,4685.566528,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,4632.305824,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,4700.044864,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,5012.372031999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,6558.7627840000005,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,7955.593792,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,8227.244704,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,8360.538400000001,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,6798.313792,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,6073.88032,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,7659.727167999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,7872.194656,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,8100.587487999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,8024.420319999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,6944.856256,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,7796.868447999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,7693.207168,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,7476.277695999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,6920.186368,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-23,6029.907327999999,4,1,0,24.4,12.1,19.1,74.0,0.4
2012-03-24,5143.796416,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4896.288447999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4762.027168,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4631.5740160000005,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4543.451392,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4481.585824,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4528.342143999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,4774.633312,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,6225.393951999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7467.867327999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7719.839679999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7808.945344,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,6301.947808,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,5754.351712,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7221.65872,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7410.464704,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7556.726368,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7473.064863999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,6326.974816,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7162.797376,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,7053.981279999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,6923.482623999999,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,6575.9378560000005,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-24,5876.38144,5,0,5,20.9,11.3,15.0,46.0,0.2
2012-03-25,5095.758016,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4766.077216,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4559.982784,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4422.10144,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4313.085664,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4247.361279999999,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4243.253632,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,4339.885984,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5186.414656,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6138.505504,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6422.73952,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6579.172192,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5580.968608,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5112.134656,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6005.4016,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6119.885343999999,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6273.454816,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6279.325504,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5621.976256,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,6053.770911999999,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5974.595776,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5979.277695999999,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5757.397215999999,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-25,5138.948128,6,0,5,24.3,10.4,16.9,48.0,0.0
2012-03-26,4444.302784,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,4206.885184,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,4075.290592,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,3963.730432,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,3878.663584,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,3840.036928,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,3950.029888,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,4394.546368,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,6097.6216,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7537.462143999999,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7825.657216,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7972.449088,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,6484.297215999999,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,5826.88096,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7465.184703999999,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7702.749088,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7895.236096,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7813.470112,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,6675.916095999999,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7739.702464,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7673.447488,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7541.117536,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,7001.58112,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-26,6043.809568000001,0,1,0,25.8,9.9,17.1,53.0,0.0
2012-03-27,5135.0340160000005,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4843.752832,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4701.8978560000005,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4588.866208,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4492.453792,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4462.2184,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4517.58064,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,4864.555456,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,6422.802784,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7781.165343999999,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,8001.945184,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,8109.876256,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,6578.857215999999,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,5934.288447999999,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7598.372511999999,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7883.637856,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,8093.525344000001,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7985.046208,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,6788.836576,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7876.711072,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7831.522144,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7675.789887999999,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,7107.948928,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-27,6168.848608,1,1,0,25.8,10.9,18.3,48.0,0.0
2012-03-28,5265.736575999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4948.557856,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4814.98096,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4695.489088,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4594.36096,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4547.236575999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4594.614495999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,4913.788767999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,6465.959679999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7845.550047999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,8094.737536,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,8208.454335999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,6602.967807999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,6036.851392,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7698.048448,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7943.997376,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,8123.106207999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,8037.563104000001,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,6845.0584,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7877.962143999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7849.087648,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7674.050271999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,7096.292511999999,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-28,6179.703424,2,1,0,28.1,13.8,20.2,53.0,0.0
2012-03-29,5288.986048,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,5026.61872,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,4869.75904,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,4749.66112,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,4633.734016,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,4589.331712,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,4643.4634240000005,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,4920.09904,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,6417.34144,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,7809.389728,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,8064.773151999999,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,8195.435296,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,6648.852832,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,6054.642304,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,7747.63984,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,8015.643424,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,8217.028768,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,8073.243424,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,6858.795136,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,7895.468608,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,7843.594816,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,7651.782784,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,7099.444863999999,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-29,6193.440159999999,3,1,0,27.5,17.3,21.8,57.0,0.0
2012-03-30,5314.553631999999,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,5029.669887999999,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,4872.811072,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,4742.685184,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,4648.192672,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,4595.655615999999,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,4638.466528,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,4932.956896,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,6426.585184,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,7760.776096,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,8064.060640000001,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,8157.784384,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,6608.893792,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,6003.64096,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,7709.976256,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,7957.93888,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,8132.481279999999,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,8059.623424,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,6881.434816,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,7850.602143999999,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,7762.046368,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,7557.296416,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,6987.936256,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-30,6173.644384,4,1,0,25.5,18.3,22.0,69.0,0.0
2012-03-31,5314.711072,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,5038.169248,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,4826.635936,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,4696.065664,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,4586.85856,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,4510.917856,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,4533.510112,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,4747.31872,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6058.508128,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7246.767808,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7503.768448,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7642.874656,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6307.870911999999,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,5633.007807999999,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7073.131072,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7275.391552,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7456.984863999999,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,7362.315136,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6176.559039999999,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6941.392192,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6821.972511999999,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6697.904704,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,6329.94064,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-03-31,5681.005024,5,1,0,23.2,18.3,21.0,61.0,5.9
2012-04-01,4959.930112,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4661.418016,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4467.856096,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4324.002784,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4207.116736,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4157.573152000001,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4166.02096,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,4349.830911999999,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,5319.997695999999,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6388.865344,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6682.765024,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6832.3216,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,5734.976416,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,5221.895776,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6286.234816,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6488.908767999999,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6630.166048,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6581.502304,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,5806.83904,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6232.682464,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6128.445664,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,6074.845984,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,5838.070432,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-01,5299.010272,6,1,0,26.0,17.1,21.1,60.0,0.0
2012-04-02,4632.463744,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,4399.371712,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,4231.248927999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,4095.674656,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,4007.387968,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,3980.364256,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,4038.33808,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,4330.302784,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,5847.888927999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7333.129887999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7628.605983999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7829.183583999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,6463.611232,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,5850.925024,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7438.810911999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7656.504064,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7838.551552,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7731.49888,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,6528.142144,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7564.829728,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7483.794016,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,7298.692191999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,6784.408767999999,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-02,5984.095456,0,0,10,26.0,18.8,21.7,70.0,0.0
2012-04-03,5144.931232,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4886.630271999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4697.99824,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4553.53888,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4439.73856,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4376.632672,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4396.573312,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,4572.132832,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,5896.84096,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7113.851392,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7369.287327999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7553.088927999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,6294.733792,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,5686.764544,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7107.89968,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7307.593792,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7416.731392,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,7269.233631999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,6187.177215999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,6929.208927999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,6796.533952,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,6574.357695999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,6195.40048,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-03,5558.962143999999,1,0,10,28.2,21.4,24.3,77.0,0.0
2012-04-04,4830.182944,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4495.711072,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4238.134336,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4061.003104,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3925.20928,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3822.711232,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3731.583232,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3597.212032,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3390.746848,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3612.883744,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3880.042432,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4058.206336,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3743.505184,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3449.273632,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3580.372384,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3626.758048,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3783.734176,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4044.417568,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4079.645344,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4295.09824,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4349.924704,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4326.725344,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,4126.921984,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-04,3668.20048,2,0,10,27.0,21.6,23.8,70.0,0.0
2012-04-05,3198.936256,3,1,0,22.9,19.8,21.1,88.0,30.7
2012-04-05,2978.513152,3,1,0,22.9,19.8,21.1,88.0,30.7
2012-04-05,2823.953344,3,1,0,22.9,19.8,21.1,88.0,30.7
2012-04-05,2729.029888,3,1,0,22.9,19.8,21.1,88.0,30.7
2012-04-05,2688.756448,3,1,0,22.9,19.8,21.1,88.0,30.7
2012-04-05,2686.41952,3,1,0,22.9,19.8,21.1,88.0,30.7
