Time,Load,Max_Temperature,Min_Temperature,Avg_Temperature,Avg_Humidity,Rainfall
2012-02-28,7575.228927999999,12.8,5.2,8.2,81.0,32.1
2012-02-28,7420.536256,12.8,5.2,8.2,81.0,32.1
2012-02-28,6879.155296,12.8,5.2,8.2,81.0,32.1
2012-02-28,5972.029888,12.8,5.2,8.2,81.0,32.1
2012-02-29,5065.963744,13.1,9.2,11.0,86.0,7.0
2012-02-29,4742.732512,13.1,9.2,11.0,86.0,7.0
2012-02-29,4578.201279999999,13.1,9.2,11.0,86.0,7.0
2012-02-29,4469.385664,13.1,9.2,11.0,86.0,7.0
2012-02-29,4354.765504,13.1,9.2,11.0,86.0,7.0
2012-02-29,4321.5016,13.1,9.2,11.0,86.0,7.0
2012-02-29,4360.048288,13.1,9.2,11.0,86.0,7.0
2012-02-29,4670.444224,13.1,9.2,11.0,86.0,7.0
2012-02-29,6101.690272,13.1,9.2,11.0,86.0,7.0
2012-02-29,7436.843583999999,13.1,9.2,11.0,86.0,7.0
2012-02-29,7681.693792,13.1,9.2,11.0,86.0,7.0
2012-02-29,7847.064064,13.1,9.2,11.0,86.0,7.0
2012-02-29,6380.841759999999,13.1,9.2,11.0,86.0,7.0
2012-02-29,5795.184064,13.1,9.2,11.0,86.0,7.0
2012-02-29,7324.956256,13.1,9.2,11.0,86.0,7.0
2012-02-29,7581.207807999999,13.1,9.2,11.0,86.0,7.0
2012-02-29,7784.696416,13.1,9.2,11.0,86.0,7.0
2012-02-29,7758.887488,13.1,9.2,11.0,86.0,7.0
2012-02-29,6763.432192,13.1,9.2,11.0,86.0,7.0
2012-02-29,7509.772192,13.1,9.2,11.0,86.0,7.0
2012-02-29,7332.58,13.1,9.2,11.0,86.0,7.0
2012-02-29,7133.274016,13.1,9.2,11.0,86.0,7.0
2012-02-29,6643.747648,13.1,9.2,11.0,86.0,7.0
2012-02-29,5787.772192,13.1,9.2,11.0,86.0,7.0
2012-03-01,4903.902304,17.4,12.1,13.9,87.0,0.0
2012-03-01,4580.875936,17.4,12.1,13.9,87.0,0.0
2012-03-01,4423.571872,17.4,12.1,13.9,87.0,0.0
2012-03-01,4321.292031999999,17.4,12.1,13.9,87.0,0.0
2012-03-01,4222.016896,17.4,12.1,13.9,87.0,0.0
2012-03-01,4176.374656,17.4,12.1,13.9,87.0,0.0
2012-03-01,4205.596576,17.4,12.1,13.9,87.0,0.0
2012-03-01,4553.264704,17.4,12.1,13.9,87.0,0.0
2012-03-01,5950.553152,17.4,12.1,13.9,87.0,0.0
2012-03-01,7304.250112,17.4,12.1,13.9,87.0,0.0
2012-03-01,7563.672832,17.4,12.1,13.9,87.0,0.0
2012-03-01,7615.407327999999,17.4,12.1,13.9,87.0,0.0
2012-03-01,6236.975296,17.4,12.1,13.9,87.0,0.0
2012-03-01,5696.322784,17.4,12.1,13.9,87.0,0.0
2012-03-01,7120.456095999999,17.4,12.1,13.9,87.0,0.0
2012-03-01,7318.657216,17.4,12.1,13.9,87.0,0.0
2012-03-01,7504.586368,17.4,12.1,13.9,87.0,0.0
2012-03-01,7490.904063999999,17.4,12.1,13.9,87.0,0.0
2012-03-01,6587.36032,17.4,12.1,13.9,87.0,0.0
2012-03-01,7551.783904,17.4,12.1,13.9,87.0,0.0
2012-03-01,7391.125983999999,17.4,12.1,13.9,87.0,0.0
2012-03-01,7205.7184,17.4,12.1,13.9,87.0,0.0
2012-03-01,6707.96128,17.4,12.1,13.9,87.0,0.0
2012-03-01,5821.831552000001,17.4,12.1,13.9,87.0,0.0
2012-03-02,4988.208927999999,26.1,15.1,19.1,79.0,0.0
2012-03-02,4641.733312,26.1,15.1,19.1,79.0,0.0
2012-03-02,4492.0216,26.1,15.1,19.1,79.0,0.0
2012-03-02,4377.5387200000005,26.1,15.1,19.1,79.0,0.0
2012-03-02,4291.535776,26.1,15.1,19.1,79.0,0.0
2012-03-02,4252.928128,26.1,15.1,19.1,79.0,0.0
2012-03-02,4306.203424,26.1,15.1,19.1,79.0,0.0
2012-03-02,4700.917216,26.1,15.1,19.1,79.0,0.0
2012-03-02,6180.797055999999,26.1,15.1,19.1,79.0,0.0
2012-03-02,7499.693631999999,26.1,15.1,19.1,79.0,0.0
2012-03-02,7768.172511999999,26.1,15.1,19.1,79.0,0.0
2012-03-02,7906.54144,26.1,15.1,19.1,79.0,0.0
2012-03-02,6403.729888,26.1,15.1,19.1,79.0,0.0
2012-03-02,5881.957216,26.1,15.1,19.1,79.0,0.0
2012-03-02,7419.036256,26.1,15.1,19.1,79.0,0.0
2012-03-02,7656.31984,26.1,15.1,19.1,79.0,0.0
2012-03-02,7829.857695999999,26.1,15.1,19.1,79.0,0.0
2012-03-02,7784.157376,26.1,15.1,19.1,79.0,0.0
2012-03-02,6654.885184,26.1,15.1,19.1,79.0,0.0
2012-03-02,7764.873952,26.1,15.1,19.1,79.0,0.0
2012-03-02,7676.829088,26.1,15.1,19.1,79.0,0.0
2012-03-02,7461.719679999999,26.1,15.1,19.1,79.0,0.0
2012-03-02,6942.29872,26.1,15.1,19.1,79.0,0.0
2012-03-02,6067.412512,26.1,15.1,19.1,79.0,0.0
2012-03-03,5159.377216,19.7,13.1,15.8,79.0,0.0
2012-03-03,4834.909888,19.7,13.1,15.8,79.0,0.0
2012-03-03,4619.564703999999,19.7,13.1,15.8,79.0,0.0
2012-03-03,4475.661279999999,19.7,13.1,15.8,79.0,0.0
2012-03-03,4407.363904,19.7,13.1,15.8,79.0,0.0
2012-03-03,4340.00032,19.7,13.1,15.8,79.0,0.0
2012-03-03,4355.3495680000005,19.7,13.1,15.8,79.0,0.0
2012-03-03,4598.86096,19.7,13.1,15.8,79.0,0.0
2012-03-03,6014.043904,19.7,13.1,15.8,79.0,0.0
2012-03-03,7347.717376,19.7,13.1,15.8,79.0,0.0
2012-03-03,7628.101119999999,19.7,13.1,15.8,79.0,0.0
2012-03-03,7753.572832,19.7,13.1,15.8,79.0,0.0
2012-03-03,6334.110112,19.7,13.1,15.8,79.0,0.0
2012-03-03,5737.613152,19.7,13.1,15.8,79.0,0.0
2012-03-03,7160.444704,19.7,13.1,15.8,79.0,0.0
2012-03-03,7335.087807999999,19.7,13.1,15.8,79.0,0.0
2012-03-03,7520.743743999999,19.7,13.1,15.8,79.0,0.0
2012-03-03,7484.14096,19.7,13.1,15.8,79.0,0.0
2012-03-03,6484.967488,19.7,13.1,15.8,79.0,0.0
2012-03-03,7121.825344,19.7,13.1,15.8,79.0,0.0
2012-03-03,6927.282304,19.7,13.1,15.8,79.0,0.0
2012-03-03,6796.235296,19.7,13.1,15.8,79.0,0.0
2012-03-03,6416.274016,19.7,13.1,15.8,79.0,0.0
2012-03-03,5744.902144,19.7,13.1,15.8,79.0,0.0
2012-03-04,4979.727808,22.0,15.3,17.7,87.0,1.4
2012-03-04,4677.226048,22.0,15.3,17.7,87.0,1.4
2012-03-04,4447.812832,22.0,15.3,17.7,87.0,1.4
2012-03-04,4313.27872,22.0,15.3,17.7,87.0,1.4
2012-03-04,4214.793952,22.0,15.3,17.7,87.0,1.4
2012-03-04,4133.583904,22.0,15.3,17.7,87.0,1.4
2012-03-04,4124.274016,22.0,15.3,17.7,87.0,1.4
2012-03-04,4217.379999999999,22.0,15.3,17.7,87.0,1.4
2012-03-04,4955.875456,22.0,15.3,17.7,87.0,1.4
2012-03-04,5892.430912,22.0,15.3,17.7,87.0,1.4
2012-03-04,6203.008768,22.0,15.3,17.7,87.0,1.4
2012-03-04,6390.033472,22.0,15.3,17.7,87.0,1.4
2012-03-04,5432.694016,22.0,15.3,17.7,87.0,1.4
2012-03-04,4986.252832,22.0,15.3,17.7,87.0,1.4
2012-03-04,5822.731552,22.0,15.3,17.7,87.0,1.4
2012-03-04,5962.527808,22.0,15.3,17.7,87.0,1.4
2012-03-04,6141.449728,22.0,15.3,17.7,87.0,1.4
2012-03-04,6234.731392,22.0,15.3,17.7,87.0,1.4
2012-03-04,5616.830271999999,22.0,15.3,17.7,87.0,1.4
2012-03-04,5954.244064,22.0,15.3,17.7,87.0,1.4
2012-03-04,5838.08032,22.0,15.3,17.7,87.0,1.4
2012-03-04,5816.909248,22.0,15.3,17.7,87.0,1.4
2012-03-04,5579.265664,22.0,15.3,17.7,87.0,1.4
2012-03-04,4990.134496,22.0,15.3,17.7,87.0,1.4
2012-03-05,4324.27936,23.2,18.6,20.4,88.0,0.1
2012-03-05,4067.845024,23.2,18.6,20.4,88.0,0.1
2012-03-05,3903.808768,23.2,18.6,20.4,88.0,0.1
2012-03-05,3806.65888,23.2,18.6,20.4,88.0,0.1
2012-03-05,3741.716416,23.2,18.6,20.4,88.0,0.1
2012-03-05,3710.914336,23.2,18.6,20.4,88.0,0.1
2012-03-05,3794.971072,23.2,18.6,20.4,88.0,0.1
2012-03-05,4220.252031999999,23.2,18.6,20.4,88.0,0.1
2012-03-05,5899.657216,23.2,18.6,20.4,88.0,0.1
2012-03-05,7491.922624,23.2,18.6,20.4,88.0,0.1
2012-03-05,7850.937376,23.2,18.6,20.4,88.0,0.1
2012-03-05,8013.906207999999,23.2,18.6,20.4,88.0,0.1
2012-03-05,6531.383584,23.2,18.6,20.4,88.0,0.1
2012-03-05,5902.672672,23.2,18.6,20.4,88.0,0.1
2012-03-05,7550.052831999999,23.2,18.6,20.4,88.0,0.1
2012-03-05,7815.181119999999,23.2,18.6,20.4,88.0,0.1
2012-03-05,7980.203584,23.2,18.6,20.4,88.0,0.1
2012-03-05,7958.716095999999,23.2,18.6,20.4,88.0,0.1
2012-03-05,6799.665184,23.2,18.6,20.4,88.0,0.1
2012-03-05,7846.430272,23.2,18.6,20.4,88.0,0.1
2012-03-05,7797.166048,23.2,18.6,20.4,88.0,0.1
2012-03-05,7570.102143999999,23.2,18.6,20.4,88.0,0.1
2012-03-05,7016.111392,23.2,18.6,20.4,88.0,0.1
2012-03-05,6062.324704,23.2,18.6,20.4,88.0,0.1
2012-03-06,5211.344704,21.9,18.7,20.0,90.0,1.4
2012-03-06,4893.549568,21.9,18.7,20.0,90.0,1.4
2012-03-06,4737.294016,21.9,18.7,20.0,90.0,1.4
2012-03-06,4596.711232,21.9,18.7,20.0,90.0,1.4
2012-03-06,4526.6439040000005,21.9,18.7,20.0,90.0,1.4
2012-03-06,4461.470272,21.9,18.7,20.0,90.0,1.4
2012-03-06,4506.170752,21.9,18.7,20.0,90.0,1.4
2012-03-06,4856.343424,21.9,18.7,20.0,90.0,1.4
2012-03-06,6358.071232,21.9,18.7,20.0,90.0,1.4
2012-03-06,7835.593792,21.9,18.7,20.0,90.0,1.4
2012-03-06,8122.995615999999,21.9,18.7,20.0,90.0,1.4
2012-03-06,8250.791872,21.9,18.7,20.0,90.0,1.4
2012-03-06,6726.8762560000005,21.9,18.7,20.0,90.0,1.4
2012-03-06,6142.409728,21.9,18.7,20.0,90.0,1.4
2012-03-06,7768.568608,21.9,18.7,20.0,90.0,1.4
2012-03-06,8035.152832,21.9,18.7,20.0,90.0,1.4
2012-03-06,8201.352832,21.9,18.7,20.0,90.0,1.4
2012-03-06,8149.009408,21.9,18.7,20.0,90.0,1.4
2012-03-06,6977.724064,21.9,18.7,20.0,90.0,1.4
2012-03-06,8026.442464,21.9,18.7,20.0,90.0,1.4
2012-03-06,7936.88032,21.9,18.7,20.0,90.0,1.4
2012-03-06,7728.71872,21.9,18.7,20.0,90.0,1.4
2012-03-06,7094.394016,21.9,18.7,20.0,90.0,1.4
2012-03-06,6191.184064,21.9,18.7,20.0,90.0,1.4
2012-03-07,5313.966208,22.0,12.8,16.5,91.0,31.0
2012-03-07,5020.436896,22.0,12.8,16.5,91.0,31.0
2012-03-07,4851.932992,22.0,12.8,16.5,91.0,31.0
2012-03-07,4724.772832,22.0,12.8,16.5,91.0,31.0
2012-03-07,4633.745824,22.0,12.8,16.5,91.0,31.0
2012-03-07,4571.547807999999,22.0,12.8,16.5,91.0,31.0
2012-03-07,4607.549728,22.0,12.8,16.5,91.0,31.0
2012-03-07,4910.350912,22.0,12.8,16.5,91.0,31.0
2012-03-07,6423.630592,22.0,12.8,16.5,91.0,31.0
2012-03-07,7826.583904,22.0,12.8,16.5,91.0,31.0
2012-03-07,8105.37904,22.0,12.8,16.5,91.0,31.0
2012-03-07,8255.317216,22.0,12.8,16.5,91.0,31.0
2012-03-07,6713.707648,22.0,12.8,16.5,91.0,31.0
2012-03-07,6078.545343999999,22.0,12.8,16.5,91.0,31.0
2012-03-07,7716.839679999999,22.0,12.8,16.5,91.0,31.0
2012-03-07,7938.397695999999,22.0,12.8,16.5,91.0,31.0
2012-03-07,8132.733472000001,22.0,12.8,16.5,91.0,31.0
2012-03-07,8119.763104000001,22.0,12.8,16.5,91.0,31.0
2012-03-07,7012.432672,22.0,12.8,16.5,91.0,31.0
2012-03-07,7857.766528,22.0,12.8,16.5,91.0,31.0
2012-03-07,7742.001279999999,22.0,12.8,16.5,91.0,31.0
2012-03-07,7543.96144,22.0,12.8,16.5,91.0,31.0
2012-03-07,6934.560159999999,22.0,12.8,16.5,91.0,31.0
2012-03-07,6055.305664,22.0,12.8,16.5,91.0,31.0
2012-03-08,5228.590912,13.1,11.1,11.9,91.0,18.5
2012-03-08,4949.245024,13.1,11.1,11.9,91.0,18.5
2012-03-08,4766.069728,13.1,11.1,11.9,91.0,18.5
2012-03-08,4633.263904,13.1,11.1,11.9,91.0,18.5
2012-03-08,4554.011391999999,13.1,11.1,11.9,91.0,18.5
2012-03-08,4502.236575999999,13.1,11.1,11.9,91.0,18.5
2012-03-08,4565.054656,13.1,11.1,11.9,91.0,18.5
2012-03-08,4862.208447999999,13.1,11.1,11.9,91.0,18.5
2012-03-08,6366.0808,13.1,11.1,11.9,91.0,18.5
2012-03-08,7667.493471999999,13.1,11.1,11.9,91.0,18.5
2012-03-08,7919.188768,13.1,11.1,11.9,91.0,18.5
2012-03-08,8055.857535999999,13.1,11.1,11.9,91.0,18.5
2012-03-08,6525.52144,13.1,11.1,11.9,91.0,18.5
2012-03-08,5923.655296,13.1,11.1,11.9,91.0,18.5
2012-03-08,7478.395936,13.1,11.1,11.9,91.0,18.5
2012-03-08,7721.634016,13.1,11.1,11.9,91.0,18.5
2012-03-08,7940.596095999999,13.1,11.1,11.9,91.0,18.5
2012-03-08,7976.043904,13.1,11.1,11.9,91.0,18.5
2012-03-08,6864.046048,13.1,11.1,11.9,91.0,18.5
2012-03-08,7632.505024,13.1,11.1,11.9,91.0,18.5
2012-03-08,7516.64032,13.1,11.1,11.9,91.0,18.5
2012-03-08,7302.927328,13.1,11.1,11.9,91.0,18.5
2012-03-08,6766.36,13.1,11.1,11.9,91.0,18.5
2012-03-08,5889.706528,13.1,11.1,11.9,91.0,18.5
2012-03-09,5086.132192,11.2,9.2,10.3,79.0,1.7
2012-03-09,4836.474496,11.2,9.2,10.3,79.0,1.7
2012-03-09,4671.572991999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,4567.638016,11.2,9.2,10.3,79.0,1.7
2012-03-09,4467.835936,11.2,9.2,10.3,79.0,1.7
2012-03-09,4424.536576,11.2,9.2,10.3,79.0,1.7
2012-03-09,4483.441984,11.2,9.2,10.3,79.0,1.7
2012-03-09,4834.732672,11.2,9.2,10.3,79.0,1.7
2012-03-09,6330.786208,11.2,9.2,10.3,79.0,1.7
2012-03-09,7714.812832,11.2,9.2,10.3,79.0,1.7
2012-03-09,7982.412351999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,8122.78192,11.2,9.2,10.3,79.0,1.7
2012-03-09,6615.271552,11.2,9.2,10.3,79.0,1.7
2012-03-09,5989.585983999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,7567.64128,11.2,9.2,10.3,79.0,1.7
2012-03-09,7796.804703999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,8008.783743999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,8042.660319999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,6956.80096,11.2,9.2,10.3,79.0,1.7
2012-03-09,7840.013631999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,7698.053631999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,7534.996095999999,11.2,9.2,10.3,79.0,1.7
2012-03-09,6956.574976,11.2,9.2,10.3,79.0,1.7
2012-03-09,6024.78064,11.2,9.2,10.3,79.0,1.7
2012-03-10,5141.807488,12.1,7.4,9.6,70.0,0.7
2012-03-10,4837.236256,12.1,7.4,9.6,70.0,0.7
2012-03-10,4663.865344,12.1,7.4,9.6,70.0,0.7
2012-03-10,4544.837536,12.1,7.4,9.6,70.0,0.7
2012-03-10,4461.30064,12.1,7.4,9.6,70.0,0.7
2012-03-10,4410.736096,12.1,7.4,9.6,70.0,0.7
2012-03-10,4443.553312,12.1,7.4,9.6,70.0,0.7
2012-03-10,4691.512192,12.1,7.4,9.6,70.0,0.7
2012-03-10,6150.386368,12.1,7.4,9.6,70.0,0.7
2012-03-10,7395.446368,12.1,7.4,9.6,70.0,0.7
2012-03-10,7679.757856,12.1,7.4,9.6,70.0,0.7
2012-03-10,7807.430272,12.1,7.4,9.6,70.0,0.7
2012-03-10,6385.625343999999,12.1,7.4,9.6,70.0,0.7
2012-03-10,5750.674336,12.1,7.4,9.6,70.0,0.7
2012-03-10,7211.901279999999,12.1,7.4,9.6,70.0,0.7
2012-03-10,7418.242144,12.1,7.4,9.6,70.0,0.7
2012-03-10,7650.962464,12.1,7.4,9.6,70.0,0.7
2012-03-10,7604.8384,12.1,7.4,9.6,70.0,0.7
2012-03-10,6533.457856,12.1,7.4,9.6,70.0,0.7
2012-03-10,7246.533472,12.1,7.4,9.6,70.0,0.7
2012-03-10,7080.314656,12.1,7.4,9.6,70.0,0.7
2012-03-10,6925.709728,12.1,7.4,9.6,70.0,0.7
2012-03-10,6556.876095999999,12.1,7.4,9.6,70.0,0.7
2012-03-10,5830.1827840000005,12.1,7.4,9.6,70.0,0.7
2012-03-11,5023.58032,11.0,8.2,9.3,82.0,8.1
2012-03-11,4699.831552000001,11.0,8.2,9.3,82.0,8.1
2012-03-11,4525.531072,11.0,8.2,9.3,82.0,8.1
2012-03-11,4380.269248,11.0,8.2,9.3,82.0,8.1
2012-03-11,4268.393631999999,11.0,8.2,9.3,82.0,8.1
2012-03-11,4198.330431999999,11.0,8.2,9.3,82.0,8.1
2012-03-11,4189.711072,11.0,8.2,9.3,82.0,8.1
2012-03-11,4274.252511999999,11.0,8.2,9.3,82.0,8.1
2012-03-11,5089.941279999999,11.0,8.2,9.3,82.0,8.1
2012-03-11,6089.6655040000005,11.0,8.2,9.3,82.0,8.1
2012-03-11,6430.496896,11.0,8.2,9.3,82.0,8.1
2012-03-11,6666.002464,11.0,8.2,9.3,82.0,8.1
2012-03-11,5771.584864,11.0,8.2,9.3,82.0,8.1
2012-03-11,5240.732031999999,11.0,8.2,9.3,82.0,8.1
2012-03-11,6113.502784,11.0,8.2,9.3,82.0,8.1
2012-03-11,6228.685984,11.0,8.2,9.3,82.0,8.1
2012-03-11,6424.130752,11.0,8.2,9.3,82.0,8.1
2012-03-11,6521.231392,11.0,8.2,9.3,82.0,8.1
2012-03-11,5970.563584,11.0,8.2,9.3,82.0,8.1
2012-03-11,6184.288767999999,11.0,8.2,9.3,82.0,8.1
2012-03-11,6038.716576,11.0,8.2,9.3,82.0,8.1
2012-03-11,5993.804704,11.0,8.2,9.3,82.0,8.1
2012-03-11,5705.654656,11.0,8.2,9.3,82.0,8.1
2012-03-11,5090.965024,11.0,8.2,9.3,82.0,8.1
2012-03-12,4455.311392,12.5,9.1,10.7,85.0,4.6
2012-03-12,4188.787168,12.5,9.1,10.7,85.0,4.6
2012-03-12,4045.53136,12.5,9.1,10.7,85.0,4.6
2012-03-12,3935.778688,12.5,9.1,10.7,85.0,4.6
2012-03-12,3863.672032,12.5,9.1,10.7,85.0,4.6
2012-03-12,3847.352512,12.5,9.1,10.7,85.0,4.6
2012-03-12,3944.23984,12.5,9.1,10.7,85.0,4.6
2012-03-12,4410.891712,12.5,9.1,10.7,85.0,4.6
2012-03-12,6160.247488,12.5,9.1,10.7,85.0,4.6
2012-03-12,7590.236416,12.5,9.1,10.7,85.0,4.6
2012-03-12,7892.940159999999,12.5,9.1,10.7,85.0,4.6
2012-03-12,8074.320640000001,12.5,9.1,10.7,85.0,4.6
2012-03-12,6680.8384,12.5,9.1,10.7,85.0,4.6
2012-03-12,5962.754176,12.5,9.1,10.7,85.0,4.6
2012-03-12,7547.624704,12.5,9.1,10.7,85.0,4.6
2012-03-12,7774.422304,12.5,9.1,10.7,85.0,4.6
2012-03-12,7981.36096,12.5,9.1,10.7,85.0,4.6
2012-03-12,7991.010112,12.5,9.1,10.7,85.0,4.6
2012-03-12,6980.452192,12.5,9.1,10.7,85.0,4.6
2012-03-12,7890.466528,12.5,9.1,10.7,85.0,4.6
2012-03-12,7811.473792,12.5,9.1,10.7,85.0,4.6
2012-03-12,7645.516095999999,12.5,9.1,10.7,85.0,4.6
2012-03-12,7064.523424,12.5,9.1,10.7,85.0,4.6
2012-03-12,6088.042624,12.5,9.1,10.7,85.0,4.6
2012-03-13,5169.443104,13.0,10.7,11.5,87.0,2.0
2012-03-13,4873.52128,13.0,10.7,11.5,87.0,2.0
2012-03-13,4724.459679999999,13.0,10.7,11.5,87.0,2.0
2012-03-13,4605.856575999999,13.0,10.7,11.5,87.0,2.0
2012-03-13,4530.455776,13.0,10.7,11.5,87.0,2.0
2012-03-13,4483.607968,13.0,10.7,11.5,87.0,2.0
2012-03-13,4542.40192,13.0,10.7,11.5,87.0,2.0
2012-03-13,4930.175296,13.0,10.7,11.5,87.0,2.0
2012-03-13,6421.177696,13.0,10.7,11.5,87.0,2.0
2012-03-13,7791.086368,13.0,10.7,11.5,87.0,2.0
2012-03-13,8031.548127999999,13.0,10.7,11.5,87.0,2.0
2012-03-13,8169.16096,13.0,10.7,11.5,87.0,2.0
2012-03-13,6644.139999999999,13.0,10.7,11.5,87.0,2.0
2012-03-13,6041.886208,13.0,10.7,11.5,87.0,2.0
2012-03-13,7607.115136,13.0,10.7,11.5,87.0,2.0
2012-03-13,7819.979679999999,13.0,10.7,11.5,87.0,2.0
2012-03-13,8021.987487999999,13.0,10.7,11.5,87.0,2.0
2012-03-13,8034.511552,13.0,10.7,11.5,87.0,2.0
2012-03-13,6991.375936,13.0,10.7,11.5,87.0,2.0
2012-03-13,7955.525344,13.0,10.7,11.5,87.0,2.0
2012-03-13,7864.567168,13.0,10.7,11.5,87.0,2.0
2012-03-13,7696.51984,13.0,10.7,11.5,87.0,2.0
2012-03-13,7158.38128,13.0,10.7,11.5,87.0,2.0
2012-03-13,6209.007807999999,13.0,10.7,11.5,87.0,2.0
2012-03-14,5228.073952,17.3,11.3,13.6,85.0,0.5
2012-03-14,4943.98048,17.3,11.3,13.6,85.0,0.5
2012-03-14,4787.296095999999,17.3,11.3,13.6,85.0,0.5
2012-03-14,4671.532192,17.3,11.3,13.6,85.0,0.5
2012-03-14,4572.327327999999,17.3,11.3,13.6,85.0,0.5
2012-03-14,4515.3184,17.3,11.3,13.6,85.0,0.5
2012-03-14,4584.654016,17.3,11.3,13.6,85.0,0.5
2012-03-14,4946.917696,17.3,11.3,13.6,85.0,0.5
2012-03-14,6459.194656,17.3,11.3,13.6,85.0,0.5
2012-03-14,7816.719999999999,17.3,11.3,13.6,85.0,0.5
2012-03-14,8066.852512,17.3,11.3,13.6,85.0,0.5
2012-03-14,8202.683104,17.3,11.3,13.6,85.0,0.5
2012-03-14,6600.676095999999,17.3,11.3,13.6,85.0,0.5
2012-03-14,5996.4198400000005,17.3,11.3,13.6,85.0,0.5
2012-03-14,7608.713631999999,17.3,11.3,13.6,85.0,0.5
2012-03-14,7795.990911999999,17.3,11.3,13.6,85.0,0.5
2012-03-14,7962.73888,17.3,11.3,13.6,85.0,0.5
2012-03-14,7979.484064,17.3,11.3,13.6,85.0,0.5
2012-03-14,6919.273792,17.3,11.3,13.6,85.0,0.5
2012-03-14,7903.636576,17.3,11.3,13.6,85.0,0.5
2012-03-14,7784.224864,17.3,11.3,13.6,85.0,0.5
2012-03-14,7638.30112,17.3,11.3,13.6,85.0,0.5
2012-03-14,7117.210912,17.3,11.3,13.6,85.0,0.5
2012-03-14,6175.32112,17.3,11.3,13.6,85.0,0.5
2012-03-15,5225.374336,23.6,14.4,17.5,84.0,0.8
2012-03-15,4922.677215999999,23.6,14.4,17.5,84.0,0.8
2012-03-15,4748.563263999999,23.6,14.4,17.5,84.0,0.8
2012-03-15,4632.973792,23.6,14.4,17.5,84.0,0.8
2012-03-15,4543.127968000001,23.6,14.4,17.5,84.0,0.8
2012-03-15,4498.496896,23.6,14.4,17.5,84.0,0.8
2012-03-15,4549.388608,23.6,14.4,17.5,84.0,0.8
2012-03-15,4917.377055999999,23.6,14.4,17.5,84.0,0.8
2012-03-15,6353.095936,23.6,14.4,17.5,84.0,0.8
2012-03-15,7694.008768,23.6,14.4,17.5,84.0,0.8
2012-03-15,7940.030272,23.6,14.4,17.5,84.0,0.8
2012-03-15,8055.504063999999,23.6,14.4,17.5,84.0,0.8
2012-03-15,6496.010272,23.6,14.4,17.5,84.0,0.8
2012-03-15,5911.29808,23.6,14.4,17.5,84.0,0.8
2012-03-15,7404.237376,23.6,14.4,17.5,84.0,0.8
2012-03-15,7714.434976,23.6,14.4,17.5,84.0,0.8
2012-03-15,7863.502143999999,23.6,14.4,17.5,84.0,0.8
2012-03-15,7888.550271999999,23.6,14.4,17.5,84.0,0.8
2012-03-15,6814.10128,23.6,14.4,17.5,84.0,0.8
2012-03-15,7811.886208,23.6,14.4,17.5,84.0,0.8
2012-03-15,7722.082624,23.6,14.4,17.5,84.0,0.8
2012-03-15,7560.468448,23.6,14.4,17.5,84.0,0.8
2012-03-15,7002.657376,23.6,14.4,17.5,84.0,0.8
2012-03-15,6084.376095999999,23.6,14.4,17.5,84.0,0.8
2012-03-16,5193.545343999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,4880.355136,25.8,17.7,20.3,85.0,0.0
2012-03-16,4703.803263999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,4585.631872,25.8,17.7,20.3,85.0,0.0
2012-03-16,4481.902623999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,4450.266208,25.8,17.7,20.3,85.0,0.0
2012-03-16,4505.6416,25.8,17.7,20.3,85.0,0.0
2012-03-16,4859.78176,25.8,17.7,20.3,85.0,0.0
2012-03-16,6297.895455999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,7749.090112,25.8,17.7,20.3,85.0,0.0
2012-03-16,8005.522623999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,8143.594335999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,6609.372351999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,6037.593952,25.8,17.7,20.3,85.0,0.0
2012-03-16,7673.257215999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,7894.825983999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,8090.677216,25.8,17.7,20.3,85.0,0.0
2012-03-16,8069.199039999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,6885.458559999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,7948.158399999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,7854.097696,25.8,17.7,20.3,85.0,0.0
2012-03-16,7679.309728,25.8,17.7,20.3,85.0,0.0
2012-03-16,7159.161279999999,25.8,17.7,20.3,85.0,0.0
2012-03-16,6308.149888,25.8,17.7,20.3,85.0,0.0
2012-03-17,5391.637215999999,28.4,19.4,22.8,80.0,0.0
2012-03-17,5052.729088,28.4,19.4,22.8,80.0,0.0
2012-03-17,4823.96032,28.4,19.4,22.8,80.0,0.0
2012-03-17,4681.956256,28.4,19.4,22.8,80.0,0.0
